timestamp_utc,time_ns,seconds_elapsed,magneticBearing
2026-09-17T08:54:13.134627,1789635253134627000,0.094626953125,40.990192328582125
2026-09-17T08:54:13.144586,1789635253144586000,0.1045859375,40.983115935083134
2026-09-17T08:54:13.154545,1789635253154545200,0.114545166015625,41.01650022790769
2026-09-17T08:54:13.164504,1789635253164504000,0.124504150390625,41.05785637595724
2026-09-17T08:54:13.174463,1789635253174463000,0.134462890625,41.13659134169822
2026-09-17T08:54:13.184422,1789635253184422100,0.144422119140625,41.133969097236665
2026-09-17T08:54:13.194381,1789635253194381000,0.154381103515625,41.259733444241654
2026-09-17T08:54:13.204340,1789635253204340000,0.164340087890625,41.20351840599277
2026-09-17T08:54:13.214300,1789635253214300000,0.1742998046875,41.147238844107065
2026-09-17T08:54:13.224258,1789635253224258800,0.1842587890625,41.13358782782597
2026-09-17T08:54:13.234218,1789635253234218200,0.19421826171875,41.0322181096086
2026-09-17T08:54:13.244177,1789635253244177200,0.20417724609375,41.11053153125582
2026-09-17T08:54:13.254136,1789635253254136000,0.214135986328125,41.15838418921785
2026-09-17T08:54:13.264095,1789635253264095000,0.224094970703125,41.13722455066656
2026-09-17T08:54:13.274054,1789635253274054100,0.23405419921875,41.18630332215299
2026-09-17T08:54:13.284013,1789635253284013000,0.244012939453125,41.20468361734538
2026-09-17T08:54:13.293972,1789635253293972000,0.253971923828125,41.33169843065808
2026-09-17T08:54:13.303931,1789635253303931000,0.263930908203125,41.18717974460588
2026-09-17T08:54:13.313890,1789635253313890000,0.27389013671875,41.21687448193373
2026-09-17T08:54:13.323849,1789635253323849000,0.283848876953125,41.1681938926137
2026-09-17T08:54:13.333807,1789635253333807900,0.293807861328125,41.1681938926137
2026-09-17T08:54:13.343767,1789635253343767000,0.30376708984375,41.14228565137378
2026-09-17T08:54:13.353726,1789635253353726000,0.313725830078125,41.211935732613
2026-09-17T08:54:13.363684,1789635253363684900,0.323684814453125,41.08625452163887
2026-09-17T08:54:13.373645,1789635253373645000,0.33364501953125,41.186880029244534
2026-09-17T08:54:13.383604,1789635253383604000,0.34360400390625,41.337765449757406
2026-09-17T08:54:13.393563,1789635253393563100,0.353563232421875,41.35489130349134
2026-09-17T08:54:13.403522,1789635253403522000,0.36352197265625,41.20765306780789
2026-09-17T08:54:13.413481,1789635253413481000,0.37348095703125,41.36666543113986
2026-09-17T08:54:13.423440,1789635253423440000,0.38343994140625,41.225042959932225
2026-09-17T08:54:13.433399,1789635253433399000,0.39339892578125,41.29611107747633
2026-09-17T08:54:13.443358,1789635253443358000,0.40335791015625,41.29322090745448
2026-09-17T08:54:13.453316,1789635253453316900,0.41331689453125,41.46608557052128
2026-09-17T08:54:13.463276,1789635253463276300,0.4232763671875,41.2736894665798
2026-09-17T08:54:13.473235,1789635253473235500,0.4332353515625,41.36990350997671
2026-09-17T08:54:13.483194,1789635253483194400,0.4431943359375,41.23094007220179
2026-09-17T08:54:13.493153,1789635253493153300,0.4531533203125,41.33619921097686
2026-09-17T08:54:13.503112,1789635253503112200,0.4631123046875,41.35266380114404
2026-09-17T08:54:13.513071,1789635253513071400,0.4730712890625,41.38886380664585
2026-09-17T08:54:13.523031,1789635253523031300,0.48303125,41.366277501322635
2026-09-17T08:54:13.532990,1789635253532990500,0.492990478515625,41.43699525808458
2026-09-17T08:54:13.542949,1789635253542949400,0.502949462890625,41.46232076802172
2026-09-17T08:54:13.552908,1789635253552908500,0.512908447265625,41.30526971235156
2026-09-17T08:54:13.562867,1789635253562867500,0.522867431640625,41.45181161790313
2026-09-17T08:54:13.572826,1789635253572826400,0.532826416015625,41.26976869677224
2026-09-17T08:54:13.582785,1789635253582785300,0.542785400390625,41.279940862260624
2026-09-17T08:54:13.592744,1789635253592744400,0.552744384765625,41.28589342266531
2026-09-17T08:54:13.602703,1789635253602703400,0.562703369140625,41.299207069174585
2026-09-17T08:54:13.612662,1789635253612662300,0.572662353515625,41.299207069174585
2026-09-17T08:54:13.622621,1789635253622621200,0.58262109375,41.27346139518201
2026-09-17T08:54:13.632580,1789635253632580400,0.592580322265625,41.26380520172856
2026-09-17T08:54:13.642539,1789635253642539300,0.602539306640625,41.17602684298944
2026-09-17T08:54:13.652498,1789635253652498200,0.612498291015625,41.179132982188875
2026-09-17T08:54:13.662457,1789635253662457300,0.622457275390625,41.2220583703629
2026-09-17T08:54:13.672416,1789635253672416500,0.63241650390625,41.318507929981386
2026-09-17T08:54:13.682376,1789635253682376400,0.64237646484375,41.1598618619761
2026-09-17T08:54:13.692335,1789635253692335400,0.65233544921875,41.40500162133467
2026-09-17T08:54:13.702294,1789635253702294300,0.662294189453125,41.20954476397499
2026-09-17T08:54:13.712253,1789635253712253400,0.67225341796875,41.16649253348658
2026-09-17T08:54:13.722212,1789635253722212400,0.68221240234375,41.186750916920374
2026-09-17T08:54:13.732171,1789635253732171300,0.692171142578125,41.42001088495614
2026-09-17T08:54:13.742130,1789635253742130200,0.702130126953125,41.37563679521674
2026-09-17T08:54:13.752089,1789635253752089300,0.71208935546875,41.33595627569221
2026-09-17T08:54:13.762048,1789635253762048300,0.72204833984375,41.323920942801074
2026-09-17T08:54:13.772007,1789635253772007200,0.732007080078125,41.32090132388244
2026-09-17T08:54:13.781966,1789635253781966300,0.74196630859375,41.175992143911714
2026-09-17T08:54:13.791925,1789635253791925500,0.751925537109375,41.092248105159406
2026-09-17T08:54:13.801884,1789635253801884400,0.761884521484375,41.0970388435722
2026-09-17T08:54:13.811843,1789635253811843300,0.77184326171875,41.23152452972701
2026-09-17T08:54:13.821802,1789635253821802500,0.781802490234375,41.11591759861061
2026-09-17T08:54:13.831762,1789635253831762400,0.791762451171875,41.29620985470988
2026-09-17T08:54:13.841721,1789635253841721300,0.801721435546875,41.30268409680675
2026-09-17T08:54:13.851680,1789635253851680300,0.81168017578125,41.17303648466839
2026-09-17T08:54:13.861639,1789635253861639200,0.82163916015625,41.12599249337602
2026-09-17T08:54:13.871598,1789635253871598300,0.831598388671875,41.29402810059935
2026-09-17T08:54:13.881557,1789635253881557200,0.84155712890625,41.34230868304223
2026-09-17T08:54:13.891516,1789635253891516400,0.851516357421875,41.34230868304223
2026-09-17T08:54:13.901475,1789635253901475300,0.861475341796875,41.329214058664824
2026-09-17T08:54:13.911434,1789635253911434500,0.8714345703125,41.378224441142606
2026-09-17T08:54:13.921393,1789635253921393400,0.881393310546875,41.32664019135975
2026-09-17T08:54:13.931352,1789635253931352300,0.891352294921875,41.43193268658788
2026-09-17T08:54:13.941311,1789635253941311200,0.901311279296875,41.59692694711841
2026-09-17T08:54:13.951270,1789635253951270400,0.9112705078125,41.299617756573745
2026-09-17T08:54:13.961229,1789635253961229300,0.921229248046875,41.23656057846586
2026-09-17T08:54:13.971189,1789635253971189200,0.931189208984375,41.3495410000543
2026-09-17T08:54:13.981148,1789635253981148200,0.941148193359375,41.23599654714417
2026-09-17T08:54:13.991107,1789635253991107300,0.951107421875,41.456841624574665
2026-09-17T08:54:14.001066,1789635254001066500,0.96106640625,41.49410709641751
2026-09-17T08:54:14.011025,1789635254011025400,0.971025390625,41.45314033023242
2026-09-17T08:54:14.020984,1789635254020984300,0.980984375,41.391067900537536
2026-09-17T08:54:14.030943,1789635254030943500,0.990943603515625,41.522693862124825
2026-09-17T08:54:14.040902,1789635254040902400,1.00090234375,41.58094003011073
2026-09-17T08:54:14.050861,1789635254050861300,1.010861328125,41.53155954151473
2026-09-17T08:54:14.060820,1789635254060820200,1.0208203125,41.61637819692676
2026-09-17T08:54:14.070779,1789635254070779400,1.030779296875,41.64918128027577
2026-09-17T08:54:14.080738,1789635254080738300,1.04073828125,41.642827672806305
2026-09-17T08:54:14.090697,1789635254090697200,1.050697265625,41.53839089442539
2026-09-17T08:54:14.100656,1789635254100656400,1.060656494140625,41.56268150476381
2026-09-17T08:54:14.110615,1789635254110615300,1.070615234375,41.649714841298
2026-09-17T08:54:14.120574,1789635254120574200,1.08057421875,41.86914456685313
2026-09-17T08:54:14.130534,1789635254130534400,1.090534423828125,41.91880317832185
2026-09-17T08:54:14.140493,1789635254140493300,1.100493408203125,41.791044489269346
2026-09-17T08:54:14.150452,1789635254150452500,1.110452392578125,41.85437731849612
2026-09-17T08:54:14.160411,1789635254160411400,1.120411376953125,41.93251782555824
2026-09-17T08:54:14.170370,1789635254170370300,1.130370361328125,41.89610480898165
2026-09-17T08:54:14.180329,1789635254180329200,1.1403291015625,41.89610480898165
2026-09-17T08:54:14.190288,1789635254190288400,1.150288330078125,41.86288725231256
2026-09-17T08:54:14.200247,1789635254200247300,1.160247314453125,41.87462009944743
2026-09-17T08:54:14.210206,1789635254210206200,1.170206298828125,41.999935695906416
2026-09-17T08:54:14.220165,1789635254220165400,1.180165283203125,42.047050709513975
2026-09-17T08:54:14.230124,1789635254230124300,1.190124267578125,41.89327836757173
2026-09-17T08:54:14.240083,1789635254240083500,1.20008349609375,41.91598633068009
2026-09-17T08:54:14.250042,1789635254250042400,1.21004248046875,42.07337145130057
2026-09-17T08:54:14.260001,1789635254260001500,1.22000146484375,42.14836927819614
2026-09-17T08:54:14.269960,1789635254269960400,1.22996044921875,42.13814972891615
2026-09-17T08:54:14.279920,1789635254279920400,1.23992041015625,41.96063505440003
2026-09-17T08:54:14.289879,1789635254289879300,1.24987939453125,42.12655287629791
2026-09-17T08:54:14.299838,1789635254299838200,1.259838134765625,42.138387630595815
2026-09-17T08:54:14.309797,1789635254309797400,1.26979736328125,42.15275856366299
2026-09-17T08:54:14.319756,1789635254319756300,1.27975634765625,42.10901065514077
2026-09-17T08:54:14.329715,1789635254329715200,1.289715087890625,42.26514920822643
2026-09-17T08:54:14.339674,1789635254339674000,1.299674072265625,42.10496399549758
2026-09-17T08:54:14.349633,1789635254349633500,1.309633544921875,42.02683285277815
2026-09-17T08:54:14.359592,1789635254359592400,1.319592529296875,42.15198915539546
2026-09-17T08:54:14.369551,1789635254369551400,1.32955126953125,42.26167661856193
2026-09-17T08:54:14.379510,1789635254379510500,1.339510498046875,42.28537308984936
2026-09-17T08:54:14.389469,1789635254389469400,1.349469482421875,42.14916798448016
2026-09-17T08:54:14.399428,1789635254399428400,1.359428466796875,42.12536633239223
2026-09-17T08:54:14.409387,1789635254409387300,1.36938720703125,42.082553122101935
2026-09-17T08:54:14.419346,1789635254419346400,1.379346435546875,42.18418704229832
2026-09-17T08:54:14.429306,1789635254429306400,1.389306396484375,42.130000237295434
2026-09-17T08:54:14.439265,1789635254439265300,1.399265380859375,41.90719762115238
2026-09-17T08:54:14.449224,1789635254449224200,1.40922412109375,41.985698549148594
2026-09-17T08:54:14.459183,1789635254459183400,1.419183349609375,41.985698549148594
2026-09-17T08:54:14.469142,1789635254469142500,1.429142578125,42.08986659904432
2026-09-17T08:54:14.479101,1789635254479101400,1.439101318359375,41.98657427027466
2026-09-17T08:54:14.489060,1789635254489060400,1.449060302734375,41.90971625806003
2026-09-17T08:54:14.499019,1789635254499019300,1.459019287109375,41.88100648795047
2026-09-17T08:54:14.508978,1789635254508978400,1.468978515625,41.84717869097699
2026-09-17T08:54:14.518937,1789635254518937300,1.478937255859375,41.688609052718114
2026-09-17T08:54:14.528896,1789635254528896300,1.488896240234375,41.951043689646134
2026-09-17T08:54:14.538855,1789635254538855400,1.49885546875,41.790404526861415
2026-09-17T08:54:14.548814,1789635254548814300,1.508814453125,41.73124592377514
2026-09-17T08:54:14.558773,1789635254558773200,1.518773193359375,41.85219287240783
2026-09-17T08:54:14.568732,1789635254568732400,1.528732421875,41.826455245896305
2026-09-17T08:54:14.578691,1789635254578691600,1.538691650390625,41.77837487101038
2026-09-17T08:54:14.588651,1789635254588651500,1.548651611328125,41.95286325055696
2026-09-17T08:54:14.598610,1789635254598610400,1.5586103515625,41.85357652754333
2026-09-17T08:54:14.608569,1789635254608569300,1.5685693359375,41.97829241635752
2026-09-17T08:54:14.618528,1789635254618528300,1.5785283203125,42.05951853683922
2026-09-17T08:54:14.628487,1789635254628487400,1.5884873046875,42.263393833363246
