timestamp_utc,t_s,trip,leg,acc_x,acc_y,acc_z,acc_raw_x,acc_raw_y,acc_raw_z,grav_x,grav_y,grav_z,gyr_x,gyr_y,gyr_z,gyr_raw_x,gyr_raw_y,gyr_raw_z,mag_x,mag_y,mag_z,mag_raw_x,mag_raw_y,mag_raw_z,ori_qw,ori_qx,ori_qy,ori_qz,ori_roll,ori_pitch,ori_yaw,compass_bearing_deg,acc_magnitude,gyr_magnitude,mag_magnitude
2026-09-17T07:31:50.888857,39.28,trip3_outbound,outbound,-0.027712613549799887,0.01049132226881872,-0.0959872467798577,-0.008702096425160772,-0.01590701490401628,-1.0084656989844694,-0.055454469435515824,-0.1615803810566536,-9.805161725444748,-0.0013234536819821104,-0.0005851168586661276,0.0008278839794114,-0.005857448159224403,-0.002934322876345214,0.0005872752206526001,-9.234963706698466,23.333550113866448,-38.1492429606899,-181.22500400614572,105.16244124784784,-398.7546662252267,-0.39026200254203497,-0.0006120710354699181,0.008688784045618445,0.9206626416732336,-0.0056555801265743616,0.01647735830672595,-2.339681559344023,21.592678747231155,0.10045699745207433,0.0016671182531582387,45.662937422532316
2026-09-17T07:31:50.898857,39.29,trip3_outbound,outbound,-0.04157828467002678,0.00037965903979396057,-0.05087685506383331,-0.008808935634537702,-0.016014737049881246,-1.005886676087485,-0.055458341947376824,-0.16156786886863678,-9.805162353280675,-0.0002465523347609101,3.333438451101843e-05,-0.0005176053853108423,-0.004780546812003117,-0.0023158716290938883,-0.0007582141440696423,-9.26523869448187,23.329153155844445,-37.96805512692507,-181.29209063280086,105.1868318291075,-398.4540742797767,-0.3902620561373907,-0.0006116409298248445,0.008688273864629188,0.9206626240551108,-0.005655974954882047,0.01647608328768652,-2.3396814694511083,21.66063805318699,0.0657065619118409,0.0005742948457626708,45.51557145808226
2026-09-17T07:31:50.908857,39.3,trip3_outbound,outbound,-0.025178755408205453,0.006577469528440656,2.2128326682024957e-05,-0.008273236533255722,-0.01543284043518103,-1.0001513299308518,-0.055426538595082224,-0.16160665137176738,-9.805161843424562,0.0006229478119632817,0.00022009933183446542,0.0005221192012687946,-0.003911046665278825,-0.0021291066817704348,0.0002815104425100884,-9.294466327733442,23.390576188494386,-37.86870200759276,-181.3072484317864,105.27133343217444,-398.4293654682928,-0.3902596133264608,-0.0006138828614425299,0.008689463088834394,0.9206636468251267,-0.005652731493540302,0.016480039043729997,-2.3396868172094893,21.670865162690056,0.02602370686444655,0.00084209034707529,45.470262265430044
2026-09-17T07:31:50.918857,39.31,trip3_outbound,outbound,-0.016490424183544513,0.019878009514930118,0.008082793232809735,-0.007930965655541541,-0.015002916864447926,-1.000062331196267,-0.055354037766723575,-0.1617651376176967,-9.805159604401394,0.001604930803431568,0.0027682985253698494,-0.00022530573157575093,-0.002929063673810532,0.00041909256660619196,-0.00046591449033445094,-9.215928019278781,23.422448607193076,-38.03802565039881,-181.19216806113013,105.27987378774837,-398.70906789063537,-0.3902574204392117,-0.0006204192181067796,0.008695460948668783,0.9206645153534572,-0.005645338997006617,0.0164962007538679,-2.3396916076418752,21.477929741956913,0.027062906319780897,0.003207809576962022,45.61179478373468
2026-09-17T07:31:50.928857,39.32,trip3_outbound,outbound,-0.02975705652573696,0.0011717841039924019,-0.08492809112784903,-0.008584624529027553,-0.016269374582531745,-1.0072747017351766,-0.05521357031405681,-0.1618206857509786,-9.805159469181298,-0.0006584590535804564,0.0005391673284398564,-0.0012558419497250613,-0.005192453530822651,-0.0018100386820380447,-0.0014964507635644576,-9.364023738708662,23.29835584116805,-38.134159716170316,-181.44395850041815,105.08848881484741,-398.759674280875,-0.3902554378838046,-0.0006281002503212648,0.008695275266415012,0.9206653522753189,-0.005631013704020736,0.016501867202491007,-2.339696029448367,21.896130795247785,0.08999797860886935,0.0015170394642158409,45.658651565055834
2026-09-17T07:31:50.938857,39.33,trip3_outbound,outbound,-0.018803006919149427,-0.005656171958456775,-0.11538953425946849,-0.0075540780250645196,-0.016866619445691202,-1.0091659792449788,-0.055137754352731445,-0.1616474010988151,-9.805162801707375,-0.00237534818673052,-0.0007415706730638736,-0.0013481748359396467,-0.006909342663972815,-0.0030907766866688684,-0.001588783542286573,-9.40888648201032,23.40283545214202,-37.95347684950943,-181.43381820041017,105.29777129302533,-398.4614558492735,-0.3902496282700959,-0.0006281559233432155,0.008685635141734949,0.9206679058147801,-0.005623279964220849,0.016484194451932097,-2.3397088256891485,21.902126739010306,0.11704823777845724,0.0028301557306291943,45.57067321203013
2026-09-17T07:31:50.948857,39.34,trip3_outbound,outbound,0.003894132851338737,0.0009814592266033932,0.05306851016498587,-0.0051677161666484,-0.01586760236255136,-0.9992572106525338,-0.055227072947759095,-0.16157892226853787,-9.805163534081544,0.0017753559797789912,0.001450494385758013,-7.742889498293754e-05,-0.002758638497463118,-0.0008987116278468914,-0.000318037651077629,-9.380088517048058,23.274939135055497,-37.88033095957347,-181.37727500855974,105.07831173675186,-398.436726160707,-0.390249192535753,-0.0006225960740518365,0.008684199159567887,0.9206681078348908,-0.0056323886539067025,0.01647721000327374,-2.339709604527311,21.950057440351575,0.05322024336667928,0.0022938653081274883,45.438181366940896
2026-09-17T07:31:50.958857,39.35,trip3_outbound,outbound,0.009447138757294502,-0.00225136645901156,0.049163511094514396,-0.004736586364709567,-0.016823455061761295,-0.9961306665901078,-0.0551364343741781,-0.16173902015083833,-9.805161320141627,0.0017175876531528573,9.557794877990109e-05,-0.0012802482050179313,-0.002816406824089338,-0.002253628064824999,-0.0015208570195596532,-9.294211374917403,23.280244643572164,-38.048672413095964,-181.27369573021488,105.12828676191073,-398.6854359145462,-0.39024857681279906,-0.0006300314045437025,0.008689912388138536,0.9206683098590396,-0.005623145915070863,0.016493537847086265,-2.3397109111896564,21.763443555525,0.050113550111449676,0.002144359568031385,45.56373149935488
2026-09-17T07:31:50.968857,39.36,trip3_outbound,outbound,-0.006036699511480235,-0.0038482623521139455,-0.17830933262447723,-0.00612466973077031,-0.017382881899639064,-1.0121576661909504,-0.05514948400536967,-0.1617442216667077,-9.805161222746968,-0.0024845788316149157,-0.0006848493484856614,0.0001505205275912705,-0.0070185733088572125,-0.0030340553620906577,-9.008824036107455e-05,-9.36151156759682,23.23741353475833,-38.03391924492475,-181.3834552760488,105.07619565744321,-398.6220129474021,-0.39024656546455133,-0.0006295030819892002,0.008690417195065045,0.9206691580138694,-0.0056244772235607005,0.01649406806696574,-2.3397152982816434,21.94272267908082,0.17845298810921903,0.0025816287552350606,45.54332332784989
2026-09-17T07:31:50.978857,39.37,trip3_outbound,outbound,-0.010182560266473663,-0.0004109146939023301,-0.1423532746885366,-0.006399802652946086,-0.01696378586379082,-1.012915760011151,-0.05523323442386529,-0.16147780735420295,-9.805164612249067,-0.002755365122840622,-0.0003080317134848989,-0.00015889332327104506,-0.007289359600082825,-0.002657237727089899,-0.0003995020822737789,-9.406435281903722,23.1842949529281,-38.24290047569519,-181.42772601793934,105.0200540730157,-398.8715651874526,-0.3902478110200625,-0.0006202817447514947,0.00867957555807304,0.920668738587739,-0.005633016037941574,0.016466898684542285,-2.3397126988033343,22.08360326472548,0.14271758195476822,0.0027770789662627665,45.7002406336218
2026-09-17T07:31:50.988858,39.38,trip3_outbound,outbound,0.009439940650058378,-0.005329219326408111,0.1307721267766514,-0.005763342808782255,-0.01671287393442108,-0.99473430643772,-0.05523066189314118,-0.1615118728237887,-9.80516416259474,0.0025481884501749254,0.003328881757239087,0.000692390189866981,-0.001985806027067178,0.0009796757436340874,0.0004517814311081838,-9.321666381397623,23.303031690541605,-38.095372044159795,-181.318248184794,105.1686318374485,-398.6711694351725,-0.39024863542018684,-0.0006210879580733835,0.008681122842581454,0.9206683740134785,-0.005632754094118189,0.016470371782643586,-2.3397108716267523,21.80239868739516,0.13122066224415335,0.0042490142746651385,45.61997502497581
2026-09-17T07:31:50.998857,39.39,trip3_outbound,outbound,0.0004017907413624799,-0.0029597690086787033,-0.014387176944186623,-0.005699546535453135,-0.016885500165390296,-0.9988007651054525,-0.055071056373385774,-0.16170255664690417,-9.80516186681943,3.0517109175793007e-06,-0.0016138782307342277,-0.00047027495902586097,-0.004530942766324618,-0.003963084244339227,-0.0007108837177846609,-9.332562987842934,23.32671668919598,-38.25426912683273,-181.33378475767643,105.18971872560961,-398.8439577326511,-0.390247560722621,-0.0006323650671943388,0.008686899794390749,0.9206687673840296,-0.005616478158867737,0.01648981884372277,-2.339713231905807,21.805382067202697,0.014693962324979423,0.0016810029130445137,45.76703562443408
2026-09-17T07:31:51.008857,39.4,trip3_outbound,outbound,-0.000945750394847795,-0.01182017988899888,-0.18987928660398745,-0.0059909364392966265,-0.01712232187302214,-1.014585274493177,-0.05528922508830083,-0.16156769577971425,-9.805162951348256,-0.00354838290885594,-0.0010484934784516348,-0.000862058500170157,-0.00808237738609814,-0.003397699492056635,-0.001102667258928957,-9.486904786751863,23.251574758830255,-38.23166562119858,-181.50598619469957,105.09836402073076,-398.8317295388258,-0.390245596492155,-0.0006194211860588963,0.008684911525749838,0.9206696275253498,-0.005638726945043009,0.016476064755445722,-2.3397173312258426,22.196017831008554,0.19024919074113522,0.0037991452591250273,45.74163691178427
