timestamp_utc,time_ns,seconds_elapsed,x,y,z
2026-09-17T08:01:38.680900,1789632098680900000,0.055900146484375,-0.0703625828027725,0.1125071048736572,0.0468322187662124
2026-09-17T08:01:38.690858,1789632098690858200,0.065858154296875,-0.0331353172659873,0.1704958379268646,0.0846448466181755
2026-09-17T08:01:38.700817,1789632098700817200,0.075817138671875,0.0090217245742678,0.1582871079444885,0.0949635282158851
2026-09-17T08:01:38.710776,1789632098710776000,0.085776123046875,0.045558962970972,0.0821377485990524,0.076716348528862
2026-09-17T08:01:38.720734,1789632098720734200,0.095734130859375,0.0587903447449207,-0.0227071773260831,0.0410475693643093
2026-09-17T08:01:38.730693,1789632098730693000,0.105693115234375,0.0487180054187774,-0.1007724180817604,0.0077910777181386
2026-09-17T08:01:38.740652,1789632098740652000,0.115652099609375,0.0343164280056953,-0.0967214852571487,-0.0124185867607593
2026-09-17T08:01:38.750611,1789632098750611000,0.12561083984375,0.0341814048588275,-5.21979563927e-05,-0.0097247986122965
2026-09-17T08:01:38.760569,1789632098760569000,0.135569091796875,0.04389289021492,0.0969752818346023,0.0136636141687631
2026-09-17T08:01:38.770528,1789632098770528000,0.145528076171875,0.0475946813821792,0.1236484348773956,0.0409610159695148
2026-09-17T08:01:38.780487,1789632098780487200,0.155487060546875,0.0361366979777812,0.108591727912426,0.0544187687337398
2026-09-17T08:01:38.790446,1789632098790446000,0.165446044921875,0.01003132853657,0.0698848068714141,0.0359627939760685
2026-09-17T08:01:38.800404,1789632098800404000,0.175404052734375,-0.0253559574484825,0.0114683704450726,0.0089301113039255
2026-09-17T08:01:38.810363,1789632098810363100,0.185363037109375,-0.064206950366497,-0.0537303388118743,-0.0165318381041288
2026-09-17T08:01:38.820322,1789632098820322000,0.195322021484375,-0.1027186587452888,-0.0874006822705268,-0.0541439279913902
2026-09-17T08:01:38.830281,1789632098830281000,0.205281005859375,-0.1256958693265915,-0.0909237787127494,-0.1064233779907226
2026-09-17T08:01:38.840239,1789632098840239000,0.215239013671875,-0.1188518181443214,-0.059384498745203,-0.1535522788763046
2026-09-17T08:01:38.850198,1789632098850198000,0.225197998046875,-0.0936513915657997,-0.0040927459485828,-0.1820137500762939
2026-09-17T08:01:38.860157,1789632098860157000,0.235156982421875,-0.0602175332605838,0.0469296909868717,-0.1817029565572738
2026-09-17T08:01:38.870115,1789632098870115000,0.245114990234375,-0.0261335987597703,0.0697449892759323,-0.1422647386789322
2026-09-17T08:01:38.880074,1789632098880074000,0.255073974609375,-0.0005797701887786,0.0551865547895431,-0.0891112312674522
2026-09-17T08:01:38.890033,1789632098890033000,0.265032958984375,0.0163190513849258,0.0114973988384008,-0.0495166853070259
2026-09-17T08:01:38.899992,1789632098899992300,0.274992431640625,0.032146219164133,-0.0406281203031539,-0.0344045795500278
2026-09-17T08:01:38.909950,1789632098909950000,0.284949951171875,0.0404379703104496,-0.0920178070664405,-0.0278819650411605
2026-09-17T08:01:38.919909,1789632098919909000,0.2949091796875,0.0511039309203624,-0.1041919142007827,-0.0115900766104459
2026-09-17T08:01:38.929868,1789632098929868300,0.304868408203125,0.0459139607846736,-0.1091286167502403,-0.0010836402652785
2026-09-17T08:01:38.939826,1789632098939826000,0.314825927734375,0.0281056705862283,-0.0994834452867508,-0.0055164718069136
2026-09-17T08:01:38.949785,1789632098949785300,0.324785400390625,-0.006729541812092,-0.0685609504580497,-0.0331488996744155
2026-09-17T08:01:38.959744,1789632098959744300,0.334744140625,-0.0446891747415065,-0.0291693359613418,-0.0698272809386253
2026-09-17T08:01:38.969703,1789632098969703200,0.344703125,-0.0773057043552398,0.0254164095968008,-0.0999039635062217
2026-09-17T08:01:38.979661,1789632098979661300,0.354661376953125,-0.0957158729434013,0.0534869283437728,-0.1159827932715416
2026-09-17T08:01:38.989620,1789632098989620200,0.3646201171875,-0.1070098057389259,0.0318285040557384,-0.1260056048631668
2026-09-17T08:01:38.999579,1789632098999579100,0.3745791015625,-0.1037439703941345,-0.0077780280262231,-0.1068761125206947
2026-09-17T08:01:39.009538,1789632099009538000,0.3845380859375,-0.0856853425502777,-0.079242892563343,-0.0818661004304885
2026-09-17T08:01:39.019495,1789632099019495700,0.39449560546875,-0.0616359338164329,-0.154178649187088,-0.059854544699192
2026-09-17T08:01:39.029454,1789632099029454800,0.404454833984375,-0.0383838750422,-0.1966901570558548,-0.0383817441761493
2026-09-17T08:01:39.039414,1789632099039414000,0.4144140625,-0.0141025027260184,-0.1753177642822265,-0.0278398860245943
2026-09-17T08:01:39.049371,1789632099049371600,0.42437158203125,0.0133837163448333,-0.1178624555468559,-0.0270012579858303
2026-09-17T08:01:39.059330,1789632099059330800,0.434330810546875,0.0367625430226326,-0.0522664003074169,-0.0401388965547084
2026-09-17T08:01:39.069290,1789632099069290000,0.4442900390625,0.0441996864974498,0.0020064255222678,-0.0505478605628013
2026-09-17T08:01:39.079249,1789632099079249000,0.454248779296875,0.0387513898313045,0.0240440834313631,-0.0564036220312118
2026-09-17T08:01:39.089207,1789632099089207000,0.46420703125,0.0197231043130159,-0.0026541063562035,-0.0574403889477252
2026-09-17T08:01:39.099166,1789632099099166000,0.474166015625,-0.0187310762703418,-0.0776292830705642,-0.0623483285307884
2026-09-17T08:01:39.109124,1789632099109124900,0.484124755859375,-0.0780268907546997,-0.1502432972192764,-0.0742049887776374
2026-09-17T08:01:39.119083,1789632099119083800,0.494083740234375,-0.1307058185338974,-0.1800390034914016,-0.0766021013259887
2026-09-17T08:01:39.129042,1789632099129042000,0.5040419921875,-0.1705325841903686,-0.169754683971405,-0.0737069770693779
2026-09-17T08:01:39.139000,1789632099139000800,0.514000732421875,-0.1807039976119995,-0.1045146882534027,-0.0676770508289337
2026-09-17T08:01:39.148960,1789632099148960000,0.5239599609375,-0.1736998856067657,-0.05204588919878,-0.0617296770215034
2026-09-17T08:01:39.158919,1789632099158919000,0.5339189453125,-0.1513879299163818,-0.0240238439291715,-0.0635329037904739
2026-09-17T08:01:39.168876,1789632099168876800,0.543876708984375,-0.1061594560742378,-0.0144881289452314,-0.0712635293602943
2026-09-17T08:01:39.178836,1789632099178836000,0.5538359375,-0.0540232881903648,-0.0410297252237796,-0.090781033039093
2026-09-17T08:01:39.188795,1789632099188795000,0.563794921875,-0.0191057845950126,-0.1234670802950859,-0.1199285313487052
