timestamp_utc,time_ns,seconds_elapsed,qw,qx,qy,qz,roll,pitch,yaw
2026-09-17T07:24:16.272871,1789629856272871400,0.062871337890625,-0.0858817870489568,-0.0256317683520388,0.048721547386716,0.994783170104618,0.0428612153494144,0.1015116045757741,-2.9715330407895273
2026-09-17T07:24:16.282830,1789629856282830600,0.07283056640625,-0.0858500056330327,-0.0256310509723408,0.048688423756455,0.994787519611978,0.0428685463180176,0.1014440264023826,-2.971596122439783
2026-09-17T07:24:16.292790,1789629856292790500,0.08279052734375,-0.0859164549369921,-0.0256406480998766,0.0485904472999429,0.9947863339625834,0.0428972901482219,0.1012530551567599,-2.9714606667446937
2026-09-17T07:24:16.302750,1789629856302750500,0.09275048828125,-0.0860491724848233,-0.0257094899051185,0.0483835300991177,0.994783235530938,0.0430560513542907,0.100857715082587,-2.971194819627015
2026-09-17T07:24:16.312709,1789629856312709600,0.102709716796875,-0.0862135606789022,-0.0257923172566497,0.0481038459110106,0.9947803797850407,0.0432518584265186,0.1003210114493003,-2.9708645198504664
2026-09-17T07:24:16.322669,1789629856322669600,0.112669677734375,-0.0863700515856073,-0.025799033634919,0.0478192632122631,0.994780404656923,0.0432971758131795,0.0997612532058406,-2.9705423933833934
2026-09-17T07:24:16.332629,1789629856332629500,0.12262939453125,-0.0865083966329994,-0.0257822833617558,0.0476153840033086,0.9947785317918696,0.043283983417026,0.0993576865808681,-2.9702565731701243
2026-09-17T07:24:16.342589,1789629856342589700,0.132589599609375,-0.0866566816115437,-0.0258391380233265,0.0475410862398836,0.9947677475052432,0.0433953830528714,0.0992256913450881,-2.969961497875047
2026-09-17T07:24:16.352548,1789629856352548600,0.142548583984375,-0.0867984989091727,-0.0259748608208643,0.0475455419475876,0.9947516886139496,0.0436519864029247,0.09926410805842,-2.9696893320620124
2026-09-17T07:24:16.362508,1789629856362508500,0.152508544921875,-0.0869137848423148,-0.0260984003488653,0.047512172098272,0.9947398677224364,0.043893232225433,0.0992238609644907,-2.969468301560494
2026-09-17T07:24:16.372468,1789629856372468500,0.162468505859375,-0.0870177911212094,-0.0261696759312041,0.0473526738171174,0.9947365820224592,0.0440523602415717,0.0989225871059656,-2.9692614781768234
2026-09-17T07:24:16.382427,1789629856382427400,0.172427490234375,-0.0871095834653952,-0.0261386813142481,0.0470314622462765,0.9947445824231298,0.0440355026926945,0.0982805839943827,-2.9690647095597975
2026-09-17T07:24:16.392387,1789629856392387600,0.1823876953125,-0.0871752077770906,-0.0260378912476636,0.0465927860853221,0.9947620961926223,0.0439016164571992,0.0973910786916768,-2.968910663556503
2026-09-17T07:24:16.402347,1789629856402347500,0.192347412109375,-0.0872128632027492,-0.0259183615066032,0.0461097064926888,0.9947843617765928,0.0437406426729124,0.0964085360895373,-2.9688100153886228
2026-09-17T07:24:16.412307,1789629856412307500,0.202307373046875,-0.087219159813554,-0.0257565704413425,0.045612656645857,0.994810941357207,0.0435006562752531,0.0953894673780988,-2.9687683046658493
2026-09-17T07:24:16.422266,1789629856422266400,0.212266357421875,-0.0871731937858543,-0.0255010735012892,0.0451100353665475,0.9948444333301012,0.0430792591770004,0.0943408348669206,-2.9688230897347023
2026-09-17T07:24:16.432226,1789629856432226300,0.222226318359375,-0.0870458022157915,-0.0251748190736499,0.0446292828051407,0.9948856371063792,0.0425203171946035,0.0933201794801077,-2.969036308866015
2026-09-17T07:24:16.442186,1789629856442186500,0.2321865234375,-0.0868452707990786,-0.0248457639632429,0.0442165729856337,0.9949298443479104,0.0419509140021679,0.0924318114926625,-2.9693987944030975
2026-09-17T07:24:16.452145,1789629856452145700,0.242145751953125,-0.0865753579039301,-0.0245768865464676,0.0439290386903,0.994972855772039,0.0414868654447219,0.0918007934466739,-2.969910182195746
2026-09-17T07:24:16.462105,1789629856462105600,0.252105712890625,-0.0862389200393327,-0.0244309441422174,0.0437990563875947,0.9950114362848238,0.041247975943076,0.0915025545475515,-2.9705709375847884
2026-09-17T07:24:16.472065,1789629856472065500,0.2620654296875,-0.0858663927384978,-0.024375270170626,0.0438294044260363,0.9950436051749352,0.0411658938057565,0.0915381532741947,-2.971316656205052
2026-09-17T07:24:16.482024,1789629856482024400,0.2720244140625,-0.0855108571113373,-0.0244285933402124,0.0440216468450832,0.995064469074758,0.0412732874230836,0.0919159444737241,-2.972042334461812
2026-09-17T07:24:16.491984,1789629856491984600,0.281984619140625,-0.0852223271343169,-0.0245852552749994,0.044330988462521,0.9950715817914394,0.0415619741105226,0.0925474945393533,-2.972645655660868
