timestamp_utc,time_ns,seconds_elapsed,magneticBearing
2026-09-17T07:24:16.272871,1789629856272871400,0.062871337890625,106.6547844795554
2026-09-17T07:24:16.282830,1789629856282830600,0.07283056640625,106.6547844795554
2026-09-17T07:24:16.292790,1789629856292790500,0.08279052734375,106.6576167130968
2026-09-17T07:24:16.302750,1789629856302750500,0.09275048828125,107.20661186370694
2026-09-17T07:24:16.312709,1789629856312709600,0.102709716796875,106.91066875296777
2026-09-17T07:24:16.322669,1789629856322669600,0.112669677734375,106.54860885772612
2026-09-17T07:24:16.332629,1789629856332629500,0.12262939453125,106.54131513734023
2026-09-17T07:24:16.342589,1789629856342589700,0.132589599609375,106.68931714723792
2026-09-17T07:24:16.352548,1789629856352548600,0.142548583984375,106.50784745828707
2026-09-17T07:24:16.362508,1789629856362508500,0.152508544921875,106.20878260825984
2026-09-17T07:24:16.372468,1789629856372468500,0.162468505859375,106.56249097727718
2026-09-17T07:24:16.382427,1789629856382427400,0.172427490234375,105.85538427485274
2026-09-17T07:24:16.392387,1789629856392387600,0.1823876953125,106.11407244802848
2026-09-17T07:24:16.402347,1789629856402347500,0.192347412109375,106.1616488368799
2026-09-17T07:24:16.412307,1789629856412307500,0.202307373046875,106.2696600744509
2026-09-17T07:24:16.422266,1789629856422266400,0.212266357421875,105.97907575009044
2026-09-17T07:24:16.432226,1789629856432226300,0.222226318359375,106.10207976466972
2026-09-17T07:24:16.442186,1789629856442186500,0.2321865234375,105.89627360263898
2026-09-17T07:24:16.452145,1789629856452145700,0.242145751953125,105.866186150627
2026-09-17T07:24:16.462105,1789629856462105600,0.252105712890625,105.397550782009
2026-09-17T07:24:16.472065,1789629856472065500,0.2620654296875,105.86792841903656
2026-09-17T07:24:16.482024,1789629856482024400,0.2720244140625,106.11718797809804
2026-09-17T07:24:16.491984,1789629856491984600,0.281984619140625,106.3320442039012
2026-09-17T07:24:16.501944,1789629856501944600,0.291944580078125,106.04717623669592
2026-09-17T07:24:16.511904,1789629856511904500,0.301904541015625,106.2156307254858
2026-09-17T07:24:16.521863,1789629856521863400,0.311863525390625,105.97475695488076
2026-09-17T07:24:16.531823,1789629856531823600,0.32182373046875,105.7960536687639
2026-09-17T07:24:16.541783,1789629856541783600,0.331783447265625,105.75126834089804
2026-09-17T07:24:16.551742,1789629856551742500,0.341742431640625,105.65551352947512
2026-09-17T07:24:16.561702,1789629856561702400,0.351702392578125,105.65551352947512
2026-09-17T07:24:16.571662,1789629856571662300,0.361662353515625,105.83149885306511
2026-09-17T07:24:16.581621,1789629856581621800,0.371621826171875,105.99660651917593
2026-09-17T07:24:16.591581,1789629856591581700,0.381581787109375,106.47058210326504
2026-09-17T07:24:16.601541,1789629856601541600,0.391541748046875,106.5199753774756
2026-09-17T07:24:16.611501,1789629856611501600,0.40150146484375,106.51094544541884
2026-09-17T07:24:16.621460,1789629856621460500,0.41146044921875,106.44157633254386
2026-09-17T07:24:16.631420,1789629856631420700,0.421420654296875,106.340999131145
