timestamp_utc,time_ns,seconds_elapsed,qw,qx,qy,qz,roll,pitch,yaw
2026-09-17T07:31:11.608857,1789630271608857900,0.05085791015625,-0.4211346928024428,-0.0007224255076629,0.0086661408063356,0.9069564677542238,-0.0059896424214422,0.0163288274158823,-2.272116744009915
2026-09-17T07:31:11.618817,1789630271618817800,0.06081787109375,-0.4211379417952477,-0.0007326159379637,0.0086630672276831,0.906954987446936,-0.0059686246619628,0.0163318148101287,-2.2721097758516464
2026-09-17T07:31:11.628778,1789630271628778000,0.070778076171875,-0.4211403288174462,-0.00072104222119,0.0086484127855688,0.9069539926043974,-0.0059773157515138,0.0162954661068255,-2.27210459604106
2026-09-17T07:31:11.638737,1789630271638737000,0.08073681640625,-0.4211430489473607,-0.0007200928237705,0.0086300179321077,0.9069528985167556,-0.0059635873812057,0.0162612803804015,-2.2720989441362063
2026-09-17T07:31:11.648696,1789630271648696800,0.09069677734375,-0.4211485090421772,-0.0007264967412908,0.0086256638374792,0.9069504115269073,-0.0059483991691566,0.016258741087547,-2.2720870922140004
2026-09-17T07:31:11.658656,1789630271658656000,0.100656005859375,-0.4211556329511004,-0.0007438122571914,0.0086281569717561,0.9069470657219834,-0.0059192158745562,0.0162778035771673,-2.2720715316570668
2026-09-17T07:31:11.668616,1789630271668616000,0.110615966796875,-0.4211663453022278,-0.0007576069531924,0.0086365854518051,0.9069420216945918,-0.0059014857610003,0.0163046440423777,-2.27204794597166
2026-09-17T07:31:11.678574,1789630271678574800,0.120574951171875,-0.4211716927746639,-0.0007508689845959,0.0086440368955377,0.9069394090460406,-0.005920084170846,0.0163124483867214,-2.272035781242472
2026-09-17T07:31:11.688535,1789630271688535000,0.13053515625,-0.4211820420413813,-0.0007563842342229,0.0086629891209103,0.9069344626436188,-0.0059262359487015,0.0163514063112538,-2.272012737607008
2026-09-17T07:31:11.698495,1789630271698495000,0.140494873046875,-0.4211928566131414,-0.0007495382376123,0.008685498048915,0.9069292439791504,-0.0059578182765354,0.0163863979808564,-2.271988379565605
2026-09-17T07:31:11.708454,1789630271708454000,0.150453857421875,-0.4211985165264595,-0.0007429580657189,0.0086991868265969,0.9069264101999576,-0.0059813931647203,0.016405646137837,-2.271975364362002
2026-09-17T07:31:11.718413,1789630271718413800,0.160413818359375,-0.4212021743852303,-0.0007283558189789,0.0087214954960428,0.906924594870822,-0.0060267484018436,0.0164337873486276,-2.2719668619054825
2026-09-17T07:31:11.728372,1789630271728372700,0.170372802734375,-0.4212014171162282,-0.0007169854573472,0.0087341388983578,0.906924789103608,-0.006058015996801,0.0164471462439375,-2.2719680396430153
2026-09-17T07:31:11.738333,1789630271738333000,0.1803330078125,-0.4211951847365288,-0.0007002011700762,0.0087310937727517,0.9069277089198452,-0.0060857843315283,0.0164275233206533,-2.271981612628043
2026-09-17T07:31:11.748292,1789630271748292900,0.19029296875,-0.4211929752917361,-0.0006927629167035,0.0087235690830589,0.906928772342646,-0.0060928966005639,0.0164076215188483,-2.2719864620798513
2026-09-17T07:31:11.758252,1789630271758252000,0.200251953125,-0.4211847441480409,-0.0006944493478772,0.0087217413725916,0.906932708840211,-0.0060881480588973,0.0164057839250417,-2.2720048894648395
2026-09-17T07:31:11.768212,1789630271768212000,0.2102119140625,-0.4211711527933333,-0.0006881228033388,0.0087327601390754,0.9069389589465416,-0.0061086640711971,0.0164205336394247,-2.272034650997206
2026-09-17T07:31:11.778171,1789630271778171000,0.2201708984375,-0.4211600304739407,-0.0006839495038839,0.0087615248447315,0.9069438021797916,-0.0061402719083415,0.016469270201039,-2.272058432072844
2026-09-17T07:31:11.788131,1789630271788131000,0.230131103515625,-0.4211488755431077,-0.000680022221878,0.0087794224510591,0.906948760469936,-0.0061622748275787,0.0164985022808912,-2.272082501492083
2026-09-17T07:31:11.798090,1789630271798090000,0.240090087890625,-0.4211401115727721,-0.0006988642236997,0.0087987377606516,0.9069526065393432,-0.0061442093833797,0.0165494712384831,-2.2721016014093234
2026-09-17T07:31:11.808050,1789630271808050000,0.2500498046875,-0.4211349600047756,-0.0007127923120404,0.0088128956683259,0.906954932132694,-0.0061307776727044,0.0165869224809663,-2.272113015277524
2026-09-17T07:31:11.818009,1789630271818009900,0.260009765625,-0.4211295679906188,-0.0007367574886396,0.0088222226668589,0.9069573027336316,-0.0060950623994616,0.0166240649664755,-2.2721249442602054
2026-09-17T07:31:11.827968,1789630271827968800,0.26996875,-0.4211256121216885,-0.0007616968757402,0.0088299694367759,0.9069591009145996,-0.0060562741296021,0.0166591529602038,-2.272133930733014
2026-09-17T07:31:11.837929,1789630271837929000,0.279928955078125,-0.4211224899545574,-0.0007925933561034,0.0088325597194732,0.906960411092442,-0.0060023494943209,0.0166898965886551,-2.2721409332874902
2026-09-17T07:31:11.847888,1789630271847888000,0.289887939453125,-0.4211169344953061,-0.0008306386978409,0.0088272590185079,0.9069630114033588,-0.0059287620358098,0.0167123648464047,-2.272153753505644
2026-09-17T07:31:11.857847,1789630271857847800,0.299847900390625,-0.4211142553777722,-0.0008613490215627,0.0088092079272284,0.9069644070658304,-0.005857791119319,0.0167055057935479,-2.272160409053648
2026-09-17T07:31:11.867807,1789630271867807000,0.309806884765625,-0.4211188817155328,-0.0008678065593485,0.0087978068946936,0.9069623504780308,-0.0058365554891471,0.0166902335681197,-2.27215048820313
2026-09-17T07:31:11.877767,1789630271877767000,0.319766845703125,-0.4211188477997348,-0.0008641520098252,0.008784754150859,0.9069624662364784,-0.0058321869720773,0.0166634771286165,-2.2721507201343645
2026-09-17T07:31:11.887727,1789630271887727000,0.32972705078125,-0.421123640576427,-0.0008438106403081,0.0087562066832222,0.906960657107482,-0.0058451232371658,0.0165945287705782,-2.2721407634104382
2026-09-17T07:31:11.897686,1789630271897686300,0.339686279296875,-0.421121993310553,-0.0008170454368287,0.0087250879471283,0.9069617552838276,-0.0058674287815828,0.0165155445602895,-2.272144735655997
2026-09-17T07:31:11.907646,1789630271907646200,0.349646240234375,-0.4211208426531492,-0.0007879221586367,0.0086907348121237,0.906962524474996,-0.005891296487666,0.0164287014701662,-2.272147362359298
2026-09-17T07:31:11.917605,1789630271917605000,0.359605224609375,-0.4211239168199474,-0.000719075622543,0.0086591400114435,0.9069615105176224,-0.0059896268798124,0.0163133768544805,-2.2721405441413625
2026-09-17T07:31:11.927565,1789630271927565300,0.3695654296875,-0.4211258335215425,-0.0006608060129378,0.0086376249963988,0.9069609058940826,-0.0060772409416712,0.016225253246532,-2.272136160693696
2026-09-17T07:31:11.937524,1789630271937524200,0.379524169921875,-0.4211281061070861,-0.0005970330067614,0.0086432482623005,0.9069598439990056,-0.0061977107007413,0.0161817191327281,-2.272130304914589
2026-09-17T07:31:11.947484,1789630271947484200,0.389484130859375,-0.4211351052703773,-0.0005633412359626,0.0086524580581599,0.9069565519437518,-0.0062667158898728,0.0161699972430667,-2.2721143469706124
2026-09-17T07:31:11.957444,1789630271957444000,0.399444091796875,-0.4211410448481782,-0.0005450543917349,0.0086799647444612,0.9069534969180102,-0.0063231731649117,0.0162044474707436,-2.2721003706500995
2026-09-17T07:31:11.967403,1789630271967403300,0.4094033203125,-0.4211446884088616,-0.0005285581808585,0.0087149462417318,0.9069514410186644,-0.0063826398639328,0.0162539807309714,-2.272091336264043
2026-09-17T07:31:11.977363,1789630271977363500,0.419363525390625,-0.4211442863103203,-0.0005337426527302,0.008763806171547,0.9069511783636278,-0.0064143977363278,0.0163469820463609,-2.272091321974703
2026-09-17T07:31:11.987322,1789630271987322400,0.429322265625,-0.4211452849561171,-0.000563616148767,0.0087902985385647,0.906950402214428,-0.0063825455290665,0.0164201960241224,-2.2720888306491163
2026-09-17T07:31:11.997282,1789630271997282300,0.4392822265625,-0.4211440982322746,-0.0005950863732819,0.0087992877328251,0.9069508095414344,-0.0063330085874745,0.0164630201482532,-2.272091547094332
2026-09-17T07:31:12.007242,1789630272007242200,0.4492421875,-0.4211410630199786,-0.0006175148554833,0.0088041093293832,0.9069521838101628,-0.0062963287269298,0.0164906815004857,-2.2720984625214853
2026-09-17T07:31:12.017201,1789630272017201200,0.459201171875,-0.4211439786268285,-0.0006552319509727,0.0088105795923233,0.9069508028978436,-0.0062334111822425,0.016534171790496,-2.2720924797909716
2026-09-17T07:31:12.027161,1789630272027161300,0.469161376953125,-0.4211429093854374,-0.0006895968470172,0.0088079993525494,0.9069512180093332,-0.0061688763449909,0.0165584457882261,-2.2720951155182227
2026-09-17T07:31:12.037120,1789630272037120300,0.479120361328125,-0.4211404569662418,-0.0007115384114789,0.0088243876792183,0.9069523277983844,-0.0061428361307264,0.0166066764100307,-2.2721007707412606
