timestamp_utc,t_s,t_s_recording,trip,leg,acc_x,acc_y,acc_z,acc_raw_x,acc_raw_y,acc_raw_z,grav_x,grav_y,grav_z,gyr_x,gyr_y,gyr_z,gyr_raw_x,gyr_raw_y,gyr_raw_z,mag_x,mag_y,mag_z,mag_raw_x,mag_raw_y,mag_raw_z,ori_qw,ori_qx,ori_qy,ori_qz,ori_roll,ori_pitch,ori_yaw,compass_bearing_deg,acc_magnitude,gyr_magnitude,mag_magnitude
2026-09-17T07:32:00.565380,0.0,49.002,trip3_outbound,outbound,-0.08187016723166293,-0.04617491517420718,-0.053685863800385404,-0.014373779296875,-0.0213623046875,-1.008514404296875,-0.05819150496113901,-0.1592027567090529,-9.80518489586251,0.0002019389158314152,0.0007921629779076472,0.012953812956346353,-0.004324238505380735,-0.0014228066235744026,0.012713671430481752,-9.46253033551448,23.955549697965473,-38.155381749295074,-181.47516174964846,105.82397104154322,-398.7372489173977,-0.39100663180829554,-0.0004432497895366378,0.008631271520751061,0.9203472814994844,-0.00593469895181387,0.016234876652122754,-2.3380627407120502,21.554267107278534,0.10824518024318319,0.012979582875320044,46.035214761274496
2026-09-17T07:32:00.575380,0.01,49.012,trip3_outbound,outbound,-0.07724449005561618,-0.029616949095294266,-0.020403767920575126,-0.01508345908928721,-0.019506944636648434,-1.00010147883672,-0.05819080640050955,-0.15923282426230476,-9.805184603622555,-3.744563637361117e-05,0.0005203017314509617,0.010725804119655612,-0.004563623057585761,-0.0016946678700310877,0.010485662593791011,-9.496218427912622,24.001298393646735,-38.23042147058273,-181.49851802156516,105.86813190549542,-398.8309725956518,-0.3910605299577179,-0.0004443876140897923,0.00863264267965536,0.9203243677688876,-0.005934628108279924,0.016237943324620335,-2.337945594459242,21.586308428976373,0.08520674071352646,0.010738481740015932,46.12814341407954
2026-09-17T07:32:00.585380,0.02,49.022,trip3_outbound,outbound,-0.03961806446598441,-0.0012225951143435792,-0.022886354285648065,-0.009571994528094143,-0.017299904403823497,-1.002502689053383,-0.0581300969793455,-0.159310642859119,-9.80518371258872,0.0005446286025088251,0.00019130963489368696,0.009073660398567546,-0.003981548818703275,-0.0020236599665883637,0.008833518872702947,-9.50829938741304,23.95219519313262,-38.24292402521998,-181.54418477730596,105.80769064169931,-398.8544304982647,-0.39110819837517896,-0.00044923566731207645,0.00863506142316981,0.9203040861939357,-0.005928437283350532,0.016245879639436564,-2.3378419654175744,21.65147123286535,0.045769760577620625,0.009092003779124095,46.115470829314454
2026-09-17T07:32:00.595380,0.03,49.032,trip3_outbound,outbound,-0.0316741814314983,0.01011817129245336,-0.0437562857661226,-0.008329045680943043,-0.015029207684271085,-1.0026050038038736,-0.058108438141678216,-0.15936890465456433,-9.805182850056886,0.00028394269122314467,0.001159850108721678,0.007302374563215697,-0.004242234729988955,-0.0010551195076673656,0.007062232798840562,-9.416142681606118,23.843909995915638,-38.13083894690391,-181.40476079617846,105.66558806912785,-398.70054587945185,-0.3911476458104461,-0.00045178422821725027,0.00863734473654307,0.9202872982628083,-0.005926228849578213,0.016251821395603903,-2.337756181632327,21.549296918291528,0.05495674393289219,0.007399361458132746,45.94732490241857
2026-09-17T07:32:00.605380,0.04,49.042,trip3_outbound,outbound,-0.05845611208396596,-0.017903689373646475,-0.058583454583218175,-0.01188026633682114,-0.017559971880727297,-1.0083612385629395,-0.058052383124503164,-0.15934167617992046,-9.805183755341039,-0.0007179529302667051,0.0012577588624465806,0.004041600379959831,-0.005244130351478856,-0.0009572107531144333,0.0038014584485337715,-9.436091589224564,23.802307998207237,-38.030450007870755,-181.40552354291796,105.62500496278952,-398.5815454443294,-0.3911737505818268,-0.0004541163381054097,0.008634936126849128,0.920276224028516,-0.005920511741879523,0.016249044271533987,-2.3376995025856093,21.6250139251874,0.08467396461761549,0.004293244390601694,45.84653551058042
2026-09-17T07:32:00.615380,0.05,49.052,trip3_outbound,outbound,-0.058340477203258696,-0.07613927707271953,-0.02817738286477277,-0.012337434068122434,-0.02391074234295147,-1.0018501256170604,-0.05798070362073339,-0.15934640446276876,-9.805183995411962,-0.00038017525438513986,0.00038158340908512554,0.0006354390479984038,-0.004906352675597287,-0.0018333861923969744,0.00039529720317118275,-9.511209371259726,23.830519589070857,-38.073748881570026,-181.55288897324158,105.67650509898303,-398.6218798465529,-0.3911847542392167,-0.000457677392052022,0.008633722695765395,0.9202715563433552,-0.005913201358729795,0.01624952629428326,-2.337675651082212,21.75786717095803,0.09997382506720592,0.0008330197511805767,45.912603078957346
2026-09-17T07:32:00.625380,0.06,49.062,trip3_outbound,outbound,-0.017019146594291996,-0.09732218480120429,-0.0248288650499503,-0.008226400726370231,-0.02678664438211562,-1.0014114538786676,-0.05790209659809648,-0.15939181695220125,-9.805183741034753,0.0007092181262785495,0.00047124284184141025,-0.0016718193894613585,-0.00381695929493355,-0.0017437267596406374,-0.001911961175846843,-9.49845203557177,23.919475032091853,-38.19545518931053,-181.52201813972795,105.75932579770989,-398.80296538319067,-0.3911824733141407,-0.0004622503857020415,0.00863428632714574,0.920272518331409,-0.005905184993349682,0.01625415792054053,-2.337680714722079,21.658283748832805,0.10187115168165324,0.0018761770272572294,46.057080606585906
2026-09-17T07:32:00.635380,0.07,49.072,trip3_outbound,outbound,0.010312402009898983,-0.07321994878392604,-0.05248417365275534,-0.00458875709775677,-0.023385322429262043,-1.0059638777070243,-0.057812294552604844,-0.15937722826451745,-9.805184636773122,-0.0007162706352111243,2.6935768388287285e-05,-0.003195787850152076,-0.005242448056423278,-0.0021880338330938186,-0.0034359296088472763,-9.49512547972455,23.92384686122658,-38.189517567639534,-181.47990202473144,105.83853641065792,-398.8317836247127,-0.39117241683806153,-0.00046607883752094195,0.008631815364341773,0.9202768142461827,-0.005896026334249598,0.01625267005764412,-2.3377026755153323,21.647746318478635,0.0906757686438174,0.0032751838332625003,46.05374152622329
2026-09-17T07:32:00.645380,0.08,49.082,trip3_outbound,outbound,0.025473366911899976,-0.05547475960185311,-0.035045889421388546,-0.0033547372778042713,-0.022612885452900584,-1.0041842105301606,-0.05777906388741369,-0.1593196018583176,-9.805185499350301,-0.0005102800545544988,-0.0010805922110715903,-0.0035243508731486925,-0.005036457475766646,-0.00329556181255379,-0.0037644926318438927,-9.494306376591261,23.826010564148813,-38.161278761560915,-181.52283407963688,105.66600328587207,-398.7004570613178,-0.3911572408137173,-0.0004663464704493495,0.008628456184823444,0.9202832961777779,-0.005892636545882018,0.016246793182133352,-2.337735705540541,21.726542031910437,0.07038860518612276,0.003721439820522251,45.979384833782554
2026-09-17T07:32:00.655380,0.09,49.092,trip3_outbound,outbound,0.029113462855589883,-0.051060044207759406,-0.032309972983428976,-0.001967637560311939,-0.021626590566675083,-1.0004910893785532,-0.05782303201764477,-0.15933835589892795,-9.80518483201635,0.0007534028364055986,-0.0010209031609838973,-0.0044563212543658574,-0.003772774584806448,-0.0032358727624660433,-0.0046964631379564055,-9.478866577148438,23.784278869628903,-38.18011474609375,-181.48414226549338,105.61276704674684,-398.7882515967001,-0.3911385144072207,-0.0004644816732851431,0.008630222359537488,0.9202912398073299,-0.005897120917453271,0.01624870569480713,-2.3377763749935823,21.729010250436847,0.0670720223948262,0.004633428344123151,45.97022944211333
