timestamp_utc,time_ns,seconds_elapsed,latitude,longitude,altitude,horizontalAccuracy,verticalAccuracy
2026-09-17T08:23:42.113279,1789633422113279000,-73.70972094726562,58.39824993011149,15.576615859935014,106.2257651778984,37.98506481135881,30.0
2026-09-17T08:23:51.113279,1789633431113279000,-64.70972094726562,58.39824993011149,15.576615859935014,106.2257651778984,37.98506481135881,30.0
2026-09-17T08:24:17.172513,1789633457172513500,-38.65048657226563,58.398248523834795,15.57661530892566,106.0158089679536,184.595014,51.93055877319079
2026-09-17T08:24:55.901195,1789633495901195000,0.078195068359375,58.39810932551066,15.576514152754378,105.69096956424644,294.4550784844067,77.88961530563793
2026-09-17T08:24:56.394628,1789633496394628000,0.571628173828125,58.39826032704454,15.5767139636712,106.24781208838525,32.7967672907824,30.0
2026-09-17T08:25:03.007670,1789633503007670800,7.1846708984375,58.398286379034055,15.57666216841,106.23036830804868,38.80024217115432,30.0
2026-09-17T08:25:09.609450,1789633509609450000,13.786449951171877,58.39829433177141,15.576694006171827,106.22921259997852,32.87867600584145,30.0
2026-09-17T08:25:10.521221,1789633510521221000,14.69822119140625,58.39829299932563,15.576695505462022,106.17506816601475,63.33360287768972,30.00139019136978
2026-09-17T08:25:16.193806,1789633516193806000,20.37080615234375,58.398265430327434,15.576915145892784,106.34455335880205,23.02391609787966,30.0
2026-09-17T08:25:22.799755,1789633522799755000,26.97675512695313,58.39828309864236,15.577164429883316,106.80615660782618,22.90766441733992,30.0
2026-09-17T08:25:29.393421,1789633529393421000,33.57042114257813,58.398281818979896,15.577169701280464,106.820665558776,18.61594050097558,30.0
2026-09-17T08:25:35.991961,1789633535991961900,40.1689619140625,58.39828802330663,15.57722300499798,106.41671359269456,17.294279071993625,30.0
2026-09-17T08:25:42.748116,1789633542748116000,46.925115966796874,58.398282430837725,15.577364699085903,106.43400296083897,17.37780901580934,30.0
2026-09-17T08:25:49.301367,1789633549301367000,53.478366943359376,58.39828549391813,15.577452412535012,106.82657558176088,17.448611347972694,30.0
2026-09-17T08:25:55.910396,1789633555910396200,60.087396240234376,58.398308746913074,15.577525621862874,107.10646645352244,16.22248363918889,30.0
2026-09-17T08:25:59.923893,1789633559923893000,64.10089306640624,58.39831359271309,15.577538028575168,107.13197605186484,21.70053911343993,30.43336720549404
2026-09-17T08:26:02.765566,1789633562765566700,66.94256665039063,58.39832197569285,15.577586980133727,107.42551890691946,15.525584510682014,30.0
2026-09-17T08:26:09.602026,1789633569602026000,73.77902587890625,58.398394965261865,15.577627421903646,107.22915619524066,15.16896604818874,30.0
2026-09-17T08:26:16.451287,1789633576451287000,80.628287109375,58.39841438850405,15.577614584608348,107.31510867476764,15.32438959791182,30.0
2026-09-17T08:26:23.069284,1789633583069284900,87.24628491210937,58.39844765267229,15.577631676500296,107.37753251699117,16.09840842155039,30.0
